YEAR,MONTH,DAY,START_HOUR,END_HOUR,NORTH,QUEZON,KAMUNING,CUBAO,SANTOLAN,ORTIGAS,SHAW,BONI,GUADALUPE,BUENDIA,AYALA,MAGALLANES,TAFT,ACTIVITY
2013,7,20,7,8,1904,1779,783,3029,769,1420,3068,1578,1692,1445,2669,2493,4120,EXIT
2013,7,20,8,9,2321,2197,684,3424,844,1963,3521,1279,1919,1638,2517,1850,4172,EXIT
2013,7,20,9,10,2551,1519,599,3142,988,2052,3856,1174,1728,1083,2961,1521,3880,EXIT
2013,7,20,10,11,2565,1286,458,3101,710,1685,3004,973,1521,657,2114,1077,3664,EXIT
2013,7,20,11,12,2860,1329,506,2957,589,1654,2710,871,1623,577,2206,959,3411,EXIT
2013,7,20,12,13,2979,1472,486,3442,442,1902,3131,977,1920,558,2577,946,4481,EXIT
2013,7,20,13,14,3332,1577,565,3727,391,1617,2857,922,1794,589,2163,854,4700,EXIT
2013,7,20,14,15,3462,1504,573,3666,441,1475,2707,899,1676,461,1968,722,4402,EXIT
2013,7,20,15,16,3797,1742,639,4349,402,1397,2568,1072,2018,368,1588,734,4288,EXIT
2013,7,20,16,17,4652,2456,986,5458,446,1463,2884,1153,2187,374,1536,783,5137,EXIT
2013,7,20,17,18,4452,2916,1287,5390,413,1358,3186,1281,2497,462,1805,1038,5905,EXIT
2013,7,20,18,19,4275,2623,1120,5221,315,1231,3109,1288,2808,506,1706,1006,5993,EXIT
2013,7,20,19,20,4911,2744,1100,5302,321,971,2899,1384,2695,473,1300,778,5073,EXIT
2013,7,20,20,21,3653,1988,747,3737,214,705,2275,1081,2119,464,1286,656,4006,EXIT
2013,7,20,21,22,2757,1619,626,2953,166,508,1787,927,1686,390,1099,546,3205,EXIT
2013,7,20,22,23,1816,1343,519,2103,142,167,957,377,754,96,342,161,1456,EXIT
2013,7,20,23,0,114,92,30,1,0,0,0,0,0,1,0,0,0,EXIT
2013,7,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,21,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,21,5,6,177,142,48,218,59,219,400,238,291,189,408,331,665,EXIT
2013,7,21,6,7,494,554,247,904,142,462,884,438,754,317,535,852,1418,EXIT
2013,7,21,7,8,1082,966,404,1690,237,574,1285,535,953,382,931,937,2785,EXIT
2013,7,21,8,9,1197,1006,424,2048,284,868,1799,539,1281,372,1813,661,2619,EXIT
2013,7,21,9,10,1859,907,398,2295,581,1347,2359,579,1308,276,3552,763,2872,EXIT
2013,7,21,10,11,1745,738,359,2346,498,1114,2183,732,1361,264,2605,590,3130,EXIT
2013,7,21,11,12,2019,818,363,2365,366,1494,2256,543,1414,237,3636,589,3173,EXIT
2013,7,21,12,13,2202,870,343,2178,264,1081,1861,692,1415,299,3069,605,3262,EXIT
2013,7,21,13,14,2220,1082,398,2383,289,957,1868,740,1396,306,2549,579,3705,EXIT
2013,7,21,14,15,2056,965,357,2503,275,994,1822,640,1555,280,2180,480,3720,EXIT
2013,7,21,15,16,2352,1136,461,2377,214,805,1588,774,1636,217,2077,507,3718,EXIT
2013,7,21,16,17,2552,1254,557,2857,239,867,1850,763,1807,237,2221,623,3654,EXIT
2013,7,21,17,18,2709,1193,526,2974,226,839,1771,894,1894,296,2380,623,3503,EXIT
2013,7,21,18,19,2266,1194,512,2890,213,666,1742,908,1956,337,2114,676,3195,EXIT
2013,7,21,19,20,2372,1323,497,3276,181,613,1930,961,1988,359,2149,645,3677,EXIT
2013,7,21,20,21,1895,1141,481,2800,134,532,1765,1047,1801,369,1369,670,2949,EXIT
2013,7,21,21,22,2509,1361,499,2474,165,354,1378,847,1515,299,997,464,2816,EXIT
2013,7,21,22,23,1432,952,300,1355,59,86,626,313,628,75,299,175,1230,EXIT
2013,7,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,22,5,6,368,365,185,601,125,618,1107,668,891,752,1751,1156,1514,EXIT
2013,7,22,6,7,1340,1654,763,2423,734,1749,3327,1623,2216,2117,5009,2950,4254,EXIT
2013,7,22,7,8,2186,2940,1376,3593,1413,3127,4890,2735,2593,4082,7626,3975,4766,EXIT
2013,7,22,8,9,2131,2283,1202,3597,1584,4237,5735,2395,2100,3436,7030,3841,5080,EXIT
2013,7,22,9,10,2693,2150,1029,3389,1565,3530,5383,2371,2285,2698,6872,2979,4652,EXIT
2013,7,22,10,11,2141,1426,856,3025,1151,2549,4371,1521,1917,1695,4774,1879,4167,EXIT
2013,7,22,11,12,2882,1419,781,3017,684,2104,3315,1335,2024,1143,3976,1275,4061,EXIT
2013,7,22,12,13,2962,1491,770,3374,591,1940,3276,1275,1907,1101,3426,1323,4367,EXIT
2013,7,22,13,14,2856,1458,771,3269,585,1908,2898,1465,1780,1151,3105,1375,4265,EXIT
2013,7,22,14,15,3400,1630,811,3478,609,1741,2859,1351,2020,1119,2848,1219,4104,EXIT
2013,7,22,15,16,3369,1589,823,3819,547,1644,2946,1433,2213,770,2529,1082,4489,EXIT
2013,7,22,16,17,5498,2424,985,4726,516,1501,2953,1381,2673,627,2747,998,5344,EXIT
2013,7,22,17,18,7374,3326,1260,5837,499,1687,3828,1837,3252,821,3246,1173,5761,EXIT
2013,7,22,18,19,8813,4092,1560,6465,499,1657,3829,2007,3440,792,3409,1246,6309,EXIT
2013,7,22,19,20,8695,4628,1424,6339,438,1539,3826,2354,2805,959,3493,1320,7424,EXIT
2013,7,22,20,21,6190,3722,1122,5266,347,1344,3471,2137,2416,1041,2774,1141,5363,EXIT
2013,7,22,21,22,4943,2801,883,4096,283,794,2461,1462,2133,746,1669,909,3845,EXIT
2013,7,22,22,23,3047,1445,481,1647,83,191,742,461,504,176,466,203,932,EXIT
2013,7,22,23,0,85,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,23,5,6,332,474,165,764,130,488,1055,690,816,726,1937,975,1482,EXIT
2013,7,23,6,7,1414,2130,681,2438,536,1196,3221,1710,2124,2113,5069,2838,4399,EXIT
2013,7,23,7,8,2015,2971,1278,3485,1351,2306,5043,2721,2405,4062,7360,4109,4841,EXIT
2013,7,23,8,9,2386,3417,1426,3965,1869,3253,6010,2559,2331,3874,6865,3867,5069,EXIT
2013,7,23,9,10,2396,2202,1164,4019,1740,3132,5482,2363,2296,2714,6932,3161,5162,EXIT
2013,7,23,10,11,2069,1682,870,3185,1171,1737,3950,1492,1807,1526,4412,1672,4439,EXIT
2013,7,23,11,12,2477,1421,766,3220,673,1505,3522,1310,1993,1235,3817,1556,4316,EXIT
2013,7,23,12,13,2489,1501,689,3393,656,1477,3267,1350,2025,1228,3730,1396,5063,EXIT
2013,7,23,13,14,2173,1544,848,3188,706,1458,3044,1421,1860,1246,3406,1358,4389,EXIT
2013,7,23,14,15,2666,1700,715,3348,574,1176,2743,1384,1828,1032,2675,1173,4286,EXIT
2013,7,23,15,16,2977,1998,849,3980,528,1016,2874,1366,2228,763,2524,1019,4676,EXIT
2013,7,23,16,17,4371,2601,1036,4728,507,1165,3018,1457,2691,598,2454,993,4805,EXIT
2013,7,23,17,18,6104,3957,1504,5765,526,1297,3984,2082,3644,851,3731,1367,6945,EXIT
2013,7,23,18,19,7845,5031,1574,6592,489,1164,3800,2127,3551,884,3997,1366,7542,EXIT
2013,7,23,19,20,7739,4879,1629,6776,474,1256,4029,2549,3601,1096,3767,1405,7023,EXIT
2013,7,23,20,21,5751,3885,1344,5983,413,925,3792,2436,2845,1088,3118,1045,4853,EXIT
2013,7,23,21,22,4662,3519,1079,4335,290,660,2893,1736,2397,848,2040,911,4650,EXIT
2013,7,23,22,23,2751,1746,541,2133,133,180,1005,499,689,218,636,331,1207,EXIT
2013,7,23,23,0,29,20,0,1,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,24,5,6,310,439,166,688,142,436,1005,639,699,743,1763,820,1487,EXIT
2013,7,24,6,7,1269,1988,632,2357,557,1158,2912,1517,1406,1989,4713,2503,3879,EXIT
2013,7,24,7,8,1814,2592,1222,3073,1171,1985,4488,2394,2161,3486,7215,3592,4542,EXIT
2013,7,24,8,9,1865,3093,1304,3500,1711,3044,5632,2507,2437,3816,6387,3802,4939,EXIT
2013,7,24,9,10,2212,2658,1174,4102,1649,3150,5555,2232,2165,2787,6745,3359,5463,EXIT
2013,7,24,10,11,1867,1666,798,2991,1162,1968,4166,1716,2174,1630,4813,1895,4689,EXIT
2013,7,24,11,12,1964,1620,775,3335,784,1576,3288,1139,1854,1186,4191,1410,4541,EXIT
2013,7,24,12,13,2168,1590,734,3105,600,1835,3394,1338,1847,1204,3225,1366,4348,EXIT
2013,7,24,13,14,2087,1675,826,3392,667,1992,3110,1367,1821,1277,2976,1300,4375,EXIT
2013,7,24,14,15,2183,1357,635,2988,537,1548,2626,1177,1757,1090,2592,1034,4272,EXIT
2013,7,24,15,16,3170,2126,993,4122,661,1635,3096,1343,2085,710,2289,1047,4949,EXIT
2013,7,24,16,17,4049,2702,1057,4821,517,1568,3305,1434,2647,681,2398,1055,5529,EXIT
2013,7,24,17,18,4990,3810,1374,6068,505,1727,3521,1612,2793,635,2472,951,5870,EXIT
2013,7,24,18,19,5333,3968,1311,5709,431,1709,4065,2383,3563,1010,3354,1468,7763,EXIT
2013,7,24,19,20,7109,4732,1609,6282,456,1516,3935,2373,3543,1099,3295,1382,7456,EXIT
2013,7,24,20,21,5828,4851,1493,6396,423,1540,4013,2546,3057,1122,2898,1223,6043,EXIT
2013,7,24,21,22,4057,3331,1037,4406,311,888,2625,1524,2281,825,1738,863,3946,EXIT
2013,7,24,22,23,2277,1612,514,1911,113,280,871,465,681,204,472,285,1096,EXIT
2013,7,24,23,0,58,10,8,0,0,1,0,0,0,0,0,0,0,EXIT
2013,7,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,25,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,25,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,25,5,6,448,419,141,748,117,573,1146,654,752,742,1458,843,1573,EXIT
2013,7,25,6,7,1496,2038,721,2564,618,1755,3052,1761,2050,2229,4313,2742,4532,EXIT
2013,7,25,7,8,2259,3210,1349,3485,1636,3427,5542,2954,2742,4213,6867,4320,5410,EXIT
2013,7,25,8,9,2108,3082,1316,3825,1825,4492,6169,2593,2445,3953,6514,4144,5329,EXIT
2013,7,25,9,10,2409,2095,886,3595,1527,3423,4529,1925,1892,2075,5055,2483,4218,EXIT
2013,7,25,10,11,2579,1857,938,3095,1135,2467,4017,1474,1927,1558,4283,1833,4647,EXIT
2013,7,25,11,12,2672,1267,748,3109,811,2166,3579,1280,1906,1175,3627,1302,4024,EXIT
2013,7,25,12,13,2546,1533,737,3219,659,1946,3068,1207,1728,1049,3009,1264,4555,EXIT
2013,7,25,13,14,2449,1579,814,3295,704,1930,3005,1502,1934,1389,3128,1365,4271,EXIT
2013,7,25,14,15,2560,1713,771,3279,626,1780,2892,1403,1874,1123,2687,1172,4057,EXIT
2013,7,25,15,16,2907,1856,775,3742,542,1517,2833,1164,2060,807,2274,1068,4346,EXIT
2013,7,25,16,17,5143,2726,1099,4583,556,1668,3160,1551,2652,684,2393,977,5307,EXIT
2013,7,25,17,18,6551,3935,1389,5958,523,1822,3763,1898,3338,691,3162,1106,6419,EXIT
2013,7,25,18,19,7796,4423,1588,6420,542,2100,4272,2455,3969,993,3700,1441,7998,EXIT
2013,7,25,19,20,9520,5372,1712,6957,577,1855,4197,2425,3724,1023,3397,1377,7407,EXIT
2013,7,25,20,21,6517,3958,1280,5758,376,1385,3794,2325,2660,1019,2794,1135,5240,EXIT
2013,7,25,21,22,4623,2783,860,3749,285,930,2647,1535,2113,828,1748,922,4241,EXIT
2013,7,25,22,23,2959,1955,564,2505,139,256,907,468,619,198,461,254,1141,EXIT
2013,7,25,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,26,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,EXIT
2013,7,26,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,EXIT
2013,7,26,5,6,418,296,134,580,137,575,1103,671,742,660,1511,818,1614,EXIT
2013,7,26,6,7,1446,1639,660,2723,544,1743,3073,1751,2063,2083,4414,2549,4289,EXIT
2013,7,26,7,8,2312,2779,1450,3557,1463,3047,4805,2675,2375,4022,6472,4135,5176,EXIT
2013,7,26,8,9,2160,2298,1246,3674,1830,4388,6374,2756,2759,4158,6869,3954,4999,EXIT
2013,7,26,9,10,2368,1744,1020,3433,1597,3925,4998,2017,1964,2194,6005,2748,4635,EXIT
